,yl18_bu_ac,yl18_moist_pct,field,crop18,yl18_rm_code,yl16_nn_bu_ac,yl16_nn_dist_m,crop16,pro18_nn_pct,pro18_nn_dist_m,pro16_nn_pct,pro16_nn_dist_m,n18_lbs_ac,n16_lbs_ac,elev_m,slope_deg,aspect_cos,aspect_sin,tpi30,ndvi15,ndvi16,ndvi17,ndre15,ndre16,ndre17,clre15,clre16,clre17,ndvi18,prec2017ant,prec2018jul,prec2018mar,gdd2018mar,gdd2018jul,ndre18,clre18,x,y,n18_date,crop17,N
118,49.9691,10.5,henrys,hrww,0,32.1,1.95,ww,12.87,12.05,10.46,8.63,61.43,42.95,855.45,0.0,0.99,-0.1,0.5,0.01,0.58,0.13,0.01,0.36,0.05,0.04,1.58,0.22,0.54,,,,56.11,1848.89,0.32,1.5,47.889022761285034,-110.54920157564304,2018-04-06,hrww,60
119,58.2674,10.6,henrys,hrww,0,32.23,2.0,ww,12.87,10.84,10.46,13.06,61.43,42.95,855.55,1.0,0.6,0.8,0.54,0.02,0.58,0.13,0.01,0.36,0.06,0.05,1.58,0.23,0.53,,,,56.11,1848.89,0.32,1.53,47.888982157961514,-110.5492022454461,2018-04-06,hrww,60
120,53.7173,10.2,henrys,hrww,0,30.87,1.96,ww,12.87,13.22,10.46,6.46,61.43,42.95,855.45,0.0,0.99,-0.1,0.5,0.01,0.58,0.13,0.01,0.36,0.05,0.04,1.58,0.22,0.54,,,,56.11,1848.89,0.32,1.5,47.88904292652014,-110.54920182564383,2018-04-06,hrww,60
121,55.8817,10.8,henrys,hrww,0,28.25,2.05,ww,12.34,10.58,10.46,2.45,66.16,42.95,855.44,0.0,0.69,0.72,0.54,0.01,0.58,0.14,0.01,0.36,0.05,0.04,1.58,0.22,0.53,,,,56.11,1848.89,0.32,1.5,47.889084408902605,-110.54920208564856,2018-04-06,hrww,60
122,49.3101,10.2,henrys,hrww,0,33.27,2.06,ww,12.34,11.8,10.46,4.33,66.16,42.95,855.45,0.0,0.99,-0.1,0.5,0.01,0.58,0.13,0.01,0.36,0.05,0.04,1.58,0.22,0.54,,,,56.11,1848.89,0.32,1.5,47.889063411755295,-110.54920200561982,2018-04-06,hrww,60
123,44.2452,10.5,henrys,hrww,0,26.21,2.12,ww,10.74,0.92,11.76,6.45,43.17,48.07,855.63,1.0,0.37,0.93,0.57,0.02,0.58,0.13,0.01,0.36,0.06,0.05,1.58,0.23,0.53,,,,56.11,1848.89,0.32,1.53,47.888838758432264,-110.54920317558927,2018-04-06,hrww,60
124,38.1836,10.7,henrys,hrww,0,34.55,2.06,ww,10.74,3.18,11.76,4.34,43.17,48.07,855.63,1.0,0.37,0.93,0.57,0.02,0.58,0.13,0.01,0.36,0.06,0.05,1.58,0.23,0.53,,,,56.11,1848.89,0.32,1.53,47.88881832557925,-110.54920329548618,2018-04-06,hrww,60
125,27.327,10.8,henrys,hrww,0,34.35,1.96,ww,10.74,5.46,11.76,2.5,43.17,66.28,855.64,0.0,0.12,0.99,0.54,0.02,0.59,0.14,0.01,0.37,0.06,0.05,1.62,0.24,0.55,,,,56.11,1848.89,0.32,1.48,47.88879780272576,-110.54920370532724,2018-04-06,hrww,60
126,15.4618,10.9,henrys,hrww,0,37.55,1.9,ww,10.74,7.69,11.76,1.99,43.17,66.28,855.64,0.0,0.12,0.99,0.54,0.02,0.59,0.14,0.01,0.37,0.06,0.05,1.62,0.24,0.55,,,,56.11,1848.89,0.32,1.48,47.88877772748981,-110.54920425519005,2018-04-06,hrww,60
127,51.4412,10.3,henrys,hrww,0,26.93,2.02,ww,10.74,1.41,11.76,8.67,61.43,48.07,855.63,1.0,0.37,0.93,0.57,0.02,0.58,0.13,0.01,0.36,0.06,0.05,1.58,0.23,0.53,,,,56.11,1848.89,0.32,1.53,47.88885946366744,-110.54920311562731,2018-04-06,hrww,60
128,48.1179,10.7,henrys,hrww,0,27.51,1.98,ww,10.74,3.64,11.12,10.79,61.43,48.07,855.63,1.0,0.37,0.93,0.57,0.02,0.58,0.13,0.01,0.36,0.06,0.05,1.58,0.23,0.53,,,,56.11,1848.89,0.32,1.53,47.888879621285,-110.5492032056374,2018-04-06,hrww,60
129,51.0031,10.6,henrys,hrww,0,26.52,1.96,ww,10.74,5.92,11.12,12.28,61.43,48.07,855.55,1.0,0.6,0.8,0.54,0.02,0.58,0.13,0.01,0.36,0.06,0.05,1.58,0.23,0.53,,,,56.11,1848.89,0.32,1.53,47.88890011652019,-110.54920327563822,2018-04-06,hrww,60
130,67.0247,10.5,henrys,hrww,0,31.52,3.15,ww,10.87,5.35,12.11,4.14,43.17,48.07,855.63,1.0,0.37,0.93,0.57,0.02,0.58,0.13,0.01,0.36,0.06,0.05,1.58,0.23,0.53,,,,56.11,1848.89,0.32,1.53,47.88884875890255,-110.5493305443716,2018-04-06,hrww,60
131,63.9679,10.7,henrys,hrww,0,28.16,3.22,ww,10.74,16.84,10.46,16.04,61.43,48.07,855.55,1.0,0.6,0.8,0.54,0.02,0.58,0.13,0.01,0.36,0.06,0.05,1.58,0.23,0.53,,,,56.11,1848.89,0.32,1.53,47.88897139175534,-110.54932930439466,2018-04-06,hrww,60
132,63.9395,10.7,henrys,hrww,0,28.26,3.1,ww,10.87,7.65,12.11,5.91,61.43,48.07,855.63,1.0,0.37,0.93,0.57,0.02,0.58,0.13,0.01,0.36,0.06,0.05,1.58,0.23,0.53,,,,56.11,1848.89,0.32,1.53,47.88886946175534,-110.54933062439869,2018-04-06,hrww,60
133,57.4739,10.8,henrys,hrww,0,29.09,3.19,ww,10.74,15.05,12.11,14.46,61.43,48.07,855.55,1.0,0.6,0.8,0.54,0.02,0.58,0.13,0.01,0.36,0.06,0.05,1.58,0.23,0.53,,,,56.11,1848.89,0.32,1.53,47.888951082225944,-110.5493294545195,2018-04-06,hrww,60
134,67.736,10.3,henrys,hrww,0,27.81,3.13,ww,10.74,11.89,12.11,9.96,61.43,48.07,855.55,1.0,0.6,0.8,0.54,0.02,0.58,0.13,0.01,0.36,0.06,0.05,1.58,0.23,0.53,,,,56.11,1848.89,0.32,1.53,47.88890927746155,-110.54933015462035,2018-04-06,hrww,60
135,65.3166,10.5,henrys,hrww,0,30.28,3.11,ww,10.87,9.86,12.11,7.88,61.43,48.07,855.63,1.0,0.37,0.93,0.57,0.02,0.58,0.13,0.01,0.36,0.06,0.05,1.58,0.23,0.53,,,,56.11,1848.89,0.32,1.53,47.88888930699051,-110.54933046444752,2018-04-06,hrww,60
136,65.3292,10.5,henrys,hrww,0,27.16,3.15,ww,10.74,13.36,12.11,12.19,61.43,48.07,855.55,1.0,0.6,0.8,0.54,0.02,0.58,0.13,0.01,0.36,0.06,0.05,1.58,0.23,0.53,,,,56.11,1848.89,0.32,1.53,47.88893013269735,-110.54932976474353,2018-04-06,hrww,60
137,60.9074,10.3,henrys,hrww,0,29.79,3.19,ww,12.34,14.93,10.46,14.1,61.43,42.95,855.45,0.0,0.99,-0.1,0.5,0.01,0.58,0.13,0.01,0.36,0.05,0.04,1.58,0.22,0.54,,,,56.11,1848.89,0.32,1.5,47.88899168652013,-110.54932941436908,2018-04-06,hrww,60
138,59.5322,10.4,henrys,hrww,0,30.71,3.18,ww,12.34,12.71,10.46,12.3,61.43,42.95,855.45,0.0,0.99,-0.1,0.5,0.01,0.58,0.13,0.01,0.36,0.05,0.04,1.58,0.22,0.54,,,,56.11,1848.89,0.32,1.5,47.88901161413771,-110.54932944437759,2018-04-06,hrww,60
139,64.1693,10.1,henrys,hrww,0,30.27,3.23,ww,10.87,3.09,12.11,3.17,43.17,48.07,855.63,1.0,0.37,0.93,0.57,0.02,0.58,0.13,0.01,0.36,0.06,0.05,1.58,0.23,0.53,,,,56.11,1848.89,0.32,1.53,47.888828360814664,-110.5493302444499,2018-04-06,hrww,60
140,68.2675,10.5,henrys,hrww,0,29.57,3.28,ww,10.87,0.9,12.11,3.6,43.17,48.07,855.63,1.0,0.37,0.93,0.57,0.02,0.58,0.13,0.01,0.36,0.06,0.05,1.58,0.23,0.53,,,,56.11,1848.89,0.32,1.53,47.88880861604986,-110.54933000440107,2018-04-06,hrww,60
141,61.7357,10.7,henrys,hrww,0,29.18,3.34,ww,10.87,1.38,12.11,5.1,43.17,66.28,855.64,0.0,0.12,0.99,0.54,0.02,0.59,0.14,0.01,0.37,0.06,0.05,1.62,0.24,0.55,,,,56.11,1848.89,0.32,1.48,47.88878828413773,-110.54932985438637,2018-04-06,hrww,60
142,65.1323,10.5,henrys,hrww,0,24.16,3.32,ww,11.78,3.09,11.76,9.86,43.17,66.28,855.64,0.0,0.12,0.99,0.54,0.02,0.59,0.14,0.01,0.37,0.06,0.05,1.62,0.24,0.55,,,,56.11,1848.89,0.32,1.48,47.888726804608176,-110.549330944488,2018-04-06,hrww,60
143,67.1596,10.2,henrys,hrww,0,27.46,3.37,ww,11.78,2.42,11.76,8.53,43.17,66.28,855.64,0.0,0.12,0.99,0.54,0.02,0.59,0.14,0.01,0.37,0.06,0.05,1.62,0.24,0.55,,,,56.11,1848.89,0.32,1.48,47.888747544608194,-110.5493303744872,2018-04-06,hrww,60
144,63.2062,10.5,henrys,hrww,0,27.46,3.37,ww,11.78,3.57,12.11,6.99,43.17,66.28,855.64,0.0,0.12,0.99,0.54,0.02,0.59,0.14,0.01,0.37,0.06,0.05,1.62,0.24,0.55,,,,56.11,1848.89,0.32,1.48,47.88876803937293,-110.5493300644244,2018-04-06,hrww,60
145,58.7586,10.5,henrys,hrww,0,24.9,1.64,ww,11.43,16.47,13.31,11.13,41.63,43.92,855.69,0.0,0.57,0.82,0.48,0.01,0.61,0.13,0.02,0.37,0.05,0.05,1.65,0.23,0.43,,,,56.11,1848.89,0.27,1.09,47.888643541755265,-110.54949545560332,2018-04-06,hrww,60
146,56.2297,10.8,henrys,hrww,0,23.98,1.59,ww,11.43,12.14,11.53,8.85,41.63,43.92,855.69,0.0,0.57,0.82,0.48,0.01,0.61,0.13,0.02,0.37,0.05,0.05,1.65,0.23,0.43,,,,56.11,1848.89,0.27,1.09,47.888682523197005,-110.54949522552114,2018-04-06,hrww,60
147,55.9248,10.7,henrys,hrww,0,25.06,1.62,ww,11.43,14.31,11.53,11.0,41.63,43.92,855.69,0.0,0.57,0.82,0.48,0.01,0.61,0.13,0.02,0.37,0.05,0.05,1.65,0.23,0.43,,,,56.11,1848.89,0.27,1.09,47.88866298366751,-110.54949546561959,2018-04-06,hrww,60
148,59.541,10.7,henrys,hrww,0,25.15,1.61,ww,11.43,9.92,11.53,6.69,41.63,43.92,855.69,0.0,0.57,0.82,0.48,0.01,0.61,0.13,0.02,0.37,0.05,0.05,1.65,0.23,0.43,,,,56.11,1848.89,0.27,1.09,47.888702433197004,-110.5494946955219,2018-04-06,hrww,60
149,60.9134,10.7,henrys,hrww,0,25.71,1.7,ww,11.43,18.63,13.31,11.0,18.78,43.92,855.75,0.0,0.86,0.52,0.51,0.01,0.61,0.13,0.01,0.37,0.05,0.04,1.6,0.22,0.44,,,,56.11,1848.89,0.26,1.03,47.88862414699054,-110.54949531555293,2018-04-06,hrww,60
150,8.3728,12.2,henrys,hrww,0,23.98,2.17,ww,11.43,12.96,11.53,9.21,41.63,43.92,855.69,0.0,0.57,0.82,0.48,0.01,0.61,0.13,0.02,0.37,0.05,0.05,1.65,0.23,0.43,,,,56.11,1848.89,0.27,1.09,47.88868065367247,-110.54954509778261,2018-04-06,hrww,60
151,8.7226,12.1,henrys,hrww,0,25.06,2.25,ww,11.43,15.22,13.31,8.08,41.63,43.92,855.69,0.0,0.57,0.82,0.48,0.01,0.61,0.13,0.02,0.37,0.05,0.05,1.65,0.23,0.43,,,,56.11,1848.89,0.27,1.09,47.88865957321217,-110.54954535768246,2018-04-06,hrww,60
152,10.3755,12.3,henrys,hrww,0,25.71,2.37,ww,11.43,17.55,13.31,7.32,41.63,43.92,855.69,0.0,0.57,0.82,0.48,0.01,0.61,0.13,0.02,0.37,0.05,0.05,1.65,0.23,0.43,,,,56.11,1848.89,0.27,1.09,47.88863797605749,-110.54954578776542,2018-04-06,hrww,60
153,6.9253,12.3,henrys,hrww,0,25.15,2.16,ww,11.43,10.67,11.53,6.87,41.63,43.92,855.69,0.0,0.57,0.82,0.48,0.01,0.61,0.13,0.02,0.37,0.05,0.05,1.65,0.23,0.43,,,,56.11,1848.89,0.27,1.09,47.8887025565176,-110.54954504779278,2018-04-06,hrww,60
154,69.8085,10.2,henrys,hrww,0,28.83,3.21,ww,11.78,9.08,11.76,15.2,43.17,66.28,855.64,0.0,0.99,0.14,0.5,0.02,0.58,0.14,0.01,0.37,0.06,0.05,1.62,0.24,0.53,,,,56.11,1848.89,0.32,1.48,47.88866541890258,-110.5493320443788,2018-04-06,hrww,60
155,69.005,10.6,henrys,hrww,0,25.16,3.26,ww,11.78,13.5,11.25,14.65,43.17,70.9,855.66,0.0,0.67,0.74,0.48,0.02,0.58,0.13,0.01,0.37,0.06,0.05,1.58,0.23,0.52,,,,56.11,1848.89,0.3,1.38,47.88862462081467,-110.54933188445791,2018-04-06,hrww,60
156,63.5437,10.5,henrys,hrww,0,26.32,3.23,ww,11.78,11.23,11.25,16.7,43.17,70.9,855.64,0.0,0.99,0.14,0.5,0.02,0.58,0.14,0.01,0.37,0.06,0.05,1.62,0.24,0.53,,,,56.11,1848.89,0.32,1.48,47.88864551128506,-110.54933207438269,2018-04-06,hrww,60
157,66.7858,10.5,henrys,hrww,0,29.8,3.23,ww,11.78,6.9,11.76,13.26,43.17,66.28,855.64,0.0,0.99,0.14,0.5,0.02,0.58,0.14,0.01,0.37,0.06,0.05,1.62,0.24,0.53,,,,56.11,1848.89,0.32,1.48,47.88868602460827,-110.54933174448962,2018-04-06,hrww,60
158,66.186,10.7,henrys,hrww,0,24.61,3.28,ww,11.78,4.8,11.76,11.43,43.17,66.28,855.64,0.0,0.99,0.14,0.5,0.02,0.58,0.14,0.01,0.37,0.06,0.05,1.62,0.24,0.53,,,,56.11,1848.89,0.32,1.48,47.888706862225966,-110.54933136452911,2018-04-06,hrww,60
159,58.4697,10.3,henrys,hrww,0,26.05,2.06,ww,12.29,9.57,11.76,5.02,80.86,30.23,855.25,0.0,0.1,0.99,0.5,0.0,0.57,0.13,0.01,0.36,0.05,0.04,1.52,0.22,0.53,,,,56.11,1848.89,0.35,1.66,47.889429744137715,-110.54919978564973,2018-04-06,hrww,60
0,69.8738,10.4,henrys,hrww,0,24.49,1.65,ww,12.68,16.2,13.09,14.74,86.96,34.96,855.17,0.0,0.59,0.81,0.49,0.01,0.59,0.14,0.01,0.36,0.05,0.05,1.56,0.2,0.55,,,,56.11,1848.89,0.34,1.64,47.889620511285045,-110.54948676566653,2018-04-06,hrww,40
1,62.8363,10.3,henrys,hrww,0,27.78,1.64,ww,12.68,14.12,13.09,13.45,86.96,19.47,855.17,0.0,0.59,0.81,0.49,0.01,0.59,0.14,0.01,0.36,0.05,0.05,1.56,0.2,0.55,,,,56.11,1848.89,0.34,1.64,47.88963928890261,-110.54948679567035,2018-04-06,hrww,40
2,71.7395,10.0,henrys,hrww,0,24.24,1.9,ww,12.68,3.52,11.86,6.65,106.22,19.47,855.07,1.0,0.53,0.85,0.5,0.01,0.58,0.12,0.01,0.36,0.05,0.04,1.51,0.2,0.56,,,,56.11,1848.89,0.35,1.71,47.889797880814655,-110.54948541559908,2018-04-06,hrww,40
3,61.5562,10.5,henrys,hrww,0,30.37,1.7,ww,11.45,18.76,11.86,9.02,106.22,19.8,855.04,0.0,0.87,0.5,0.52,0.01,0.58,0.13,0.01,0.35,0.04,0.04,1.44,0.2,0.56,,,,56.11,1848.89,0.35,1.75,47.88993554843227,-110.5494843656324,2018-04-06,hrww,40
4,62.5315,10.5,henrys,hrww,0,24.9,1.85,ww,12.68,7.86,11.86,2.68,106.22,19.8,855.07,1.0,0.53,0.85,0.5,0.01,0.58,0.12,0.01,0.36,0.05,0.04,1.51,0.2,0.56,,,,56.11,1848.89,0.35,1.71,47.889837015107766,-110.54948485530299,2018-04-06,hrww,40
5,60.0572,10.5,henrys,hrww,0,30.59,1.76,ww,12.68,14.4,11.86,4.76,106.22,19.8,855.04,0.0,0.87,0.5,0.52,0.01,0.58,0.13,0.01,0.35,0.04,0.04,1.44,0.2,0.56,,,,56.11,1848.89,0.35,1.75,47.889895801285064,-110.54948426567734,2018-04-06,hrww,40
6,68.5724,10.6,henrys,hrww,0,25.53,1.86,ww,12.68,5.75,11.86,4.53,106.22,19.8,855.07,1.0,0.53,0.85,0.5,0.01,0.58,0.12,0.01,0.36,0.05,0.04,1.51,0.2,0.56,,,,56.11,1848.89,0.35,1.71,47.88981795272575,-110.54948512536734,2018-04-06,hrww,40
7,64.6408,10.5,henrys,hrww,0,34.62,1.72,ww,12.68,16.6,11.86,6.86,106.22,19.8,855.04,0.0,0.87,0.5,0.52,0.01,0.58,0.13,0.01,0.35,0.04,0.04,1.44,0.2,0.56,,,,56.11,1848.89,0.35,1.75,47.889915648902566,-110.54948434568121,2018-04-06,hrww,40
8,65.2261,10.3,henrys,hrww,0,28.47,1.82,ww,12.68,10.05,11.86,1.7,106.22,19.8,855.07,1.0,0.53,0.85,0.5,0.01,0.58,0.12,0.01,0.36,0.05,0.04,1.51,0.2,0.56,,,,56.11,1848.89,0.35,1.71,47.88985666557927,-110.54948449552697,2018-04-06,hrww,40
9,68.4581,10.2,henrys,hrww,0,31.42,1.8,ww,12.68,12.22,11.86,2.84,106.22,19.8,855.07,1.0,0.53,0.85,0.5,0.01,0.58,0.12,0.01,0.36,0.05,0.04,1.51,0.2,0.56,,,,56.11,1848.89,0.35,1.71,47.88987622843227,-110.54948419563007,2018-04-06,hrww,40
10,63.585,10.0,henrys,hrww,0,30.23,1.68,ww,11.78,17.47,11.86,11.18,106.22,19.8,855.04,0.0,0.87,0.5,0.52,0.01,0.58,0.13,0.01,0.35,0.04,0.04,1.44,0.2,0.56,,,,56.11,1848.89,0.35,1.75,47.889955336049844,-110.54948432565489,2018-04-06,hrww,40
11,62.4439,10.5,henrys,hrww,0,28.58,1.66,ww,11.78,15.95,11.86,13.37,106.22,41.65,855.04,0.0,0.87,0.5,0.52,0.01,0.58,0.13,0.01,0.35,0.04,0.04,1.44,0.2,0.56,,,,56.11,1848.89,0.35,1.75,47.889975168432265,-110.54948417563396,2018-04-06,hrww,40
12,60.9003,10.3,henrys,hrww,0,22.69,1.86,ww,12.68,1.39,11.86,8.73,86.96,19.47,855.13,0.0,1.0,0.09,0.51,0.01,0.59,0.12,0.01,0.36,0.05,0.04,1.51,0.2,0.56,,,,56.11,1848.89,0.35,1.71,47.889778681285016,-110.54948558567276,2018-04-06,hrww,40
13,66.3847,10.5,henrys,hrww,0,18.35,1.81,ww,12.68,0.85,11.86,10.92,86.96,19.47,855.13,0.0,1.0,0.09,0.51,0.01,0.59,0.12,0.01,0.36,0.05,0.04,1.51,0.2,0.56,,,,56.11,1848.89,0.35,1.71,47.88975871890259,-110.54948565567506,2018-04-06,hrww,40
14,64.1506,10.5,henrys,hrww,0,18.65,1.74,ww,12.68,3.06,13.09,11.59,86.96,19.47,855.13,0.0,1.0,0.09,0.51,0.01,0.59,0.12,0.01,0.36,0.05,0.04,1.51,0.2,0.56,,,,56.11,1848.89,0.35,1.71,47.88973878843231,-110.54948581562466,2018-04-06,hrww,40
15,61.5529,10.0,henrys,hrww,0,21.9,1.73,ww,12.68,5.26,13.09,11.13,86.96,19.47,855.13,0.0,1.0,0.09,0.51,0.01,0.59,0.12,0.01,0.36,0.05,0.04,1.51,0.2,0.56,,,,56.11,1848.89,0.35,1.71,47.889719020343705,-110.54948612542235,2018-04-06,hrww,40
16,61.9967,10.3,henrys,hrww,0,27.52,1.71,ww,12.68,7.39,13.09,11.09,86.96,19.47,855.17,0.0,0.59,0.81,0.49,0.01,0.59,0.14,0.01,0.36,0.05,0.05,1.56,0.2,0.55,,,,56.11,1848.89,0.34,1.64,47.88969981081464,-110.54948640559523,2018-04-06,hrww,40
17,58.6302,10.5,henrys,hrww,0,26.55,1.67,ww,12.68,9.65,13.09,11.5,86.96,19.47,855.17,0.0,0.59,0.81,0.49,0.01,0.59,0.14,0.01,0.36,0.05,0.05,1.56,0.2,0.55,,,,56.11,1848.89,0.34,1.64,47.889679466049856,-110.54948664564402,2018-04-06,hrww,40
18,63.2322,10.5,henrys,hrww,0,29.94,1.66,ww,12.68,11.89,13.09,12.31,86.96,19.47,855.17,0.0,0.59,0.81,0.49,0.01,0.59,0.14,0.01,0.36,0.05,0.05,1.56,0.2,0.55,,,,56.11,1848.89,0.34,1.64,47.88965928890257,-110.54948673567114,2018-04-06,hrww,40
19,16.7404,11.8,henrys,hrww,0,23.0,2.81,ww,14.27,4.47,11.77,9.47,106.22,2.0,854.87,0.0,0.69,0.72,0.49,0.01,0.55,0.13,0.01,0.33,0.05,0.04,1.35,0.2,0.58,,,,56.11,1848.89,0.36,1.78,47.89017995321212,-110.54954046774229,2018-04-06,hrww,40
20,17.3603,11.8,henrys,hrww,0,20.87,2.87,ww,14.27,4.87,11.77,7.29,106.22,2.0,854.87,0.0,0.69,0.72,0.49,0.01,0.55,0.13,0.01,0.33,0.05,0.04,1.35,0.2,0.58,,,,56.11,1848.89,0.36,1.78,47.89020079844243,-110.5495403178052,2018-04-06,hrww,40
21,17.7616,11.6,henrys,hrww,0,17.93,2.8,ww,14.27,8.0,11.77,3.45,106.22,2.0,854.87,0.0,0.69,0.72,0.49,0.01,0.55,0.13,0.01,0.33,0.05,0.04,1.35,0.2,0.58,,,,56.11,1848.89,0.36,1.78,47.89024281890261,-110.54954010785652,2018-04-06,hrww,40
22,16.8328,11.7,henrys,hrww,0,20.08,2.86,ww,14.27,6.21,11.77,5.19,106.22,2.0,854.87,0.0,0.69,0.72,0.49,0.01,0.55,0.13,0.01,0.33,0.05,0.04,1.35,0.2,0.58,,,,56.11,1848.89,0.36,1.78,47.89022190844243,-110.54954019780602,2018-04-06,hrww,40
23,17.8472,11.4,henrys,hrww,0,19.31,2.77,ww,14.27,10.0,11.77,2.77,106.22,2.0,854.82,0.0,0.91,0.41,0.48,0.01,0.52,0.13,0.02,0.3,0.06,0.08,1.22,0.23,0.57,,,,56.11,1848.89,0.36,1.78,47.89026356651763,-110.5495400378542,2018-04-06,hrww,40
24,17.2583,11.7,henrys,hrww,0,27.9,2.83,ww,14.27,15.06,10.34,6.75,106.22,41.65,854.97,1.0,0.57,0.82,0.5,0.01,0.57,0.12,0.01,0.35,0.04,0.04,1.44,0.2,0.56,,,,56.11,1848.89,0.35,1.75,47.89005358413263,-110.54954101783663,2018-04-06,hrww,40
25,16.112,11.8,henrys,hrww,0,29.82,2.73,ww,11.78,16.84,10.34,7.46,106.22,41.65,854.97,1.0,0.57,0.82,0.5,0.01,0.57,0.12,0.01,0.35,0.04,0.04,1.44,0.2,0.56,,,,56.11,1848.89,0.35,1.75,47.89003165651761,-110.54954094784507,2018-04-06,hrww,40
26,20.2574,11.7,henrys,hrww,0,30.55,2.92,ww,14.27,12.89,10.34,6.85,106.22,41.65,854.93,0.0,0.84,0.54,0.51,0.01,0.58,0.13,0.01,0.33,0.05,0.04,1.35,0.2,0.57,,,,56.11,1848.89,0.36,1.78,47.89007421413261,-110.54954121783744,2018-04-06,hrww,40
27,18.7593,11.9,henrys,hrww,0,29.7,2.67,ww,11.78,17.57,10.34,8.76,106.22,41.65,854.97,1.0,0.57,0.82,0.5,0.01,0.57,0.12,0.01,0.35,0.04,0.04,1.44,0.2,0.56,,,,56.11,1848.89,0.35,1.75,47.89001029128755,-110.54954083784423,2018-04-06,hrww,40
28,17.7935,11.6,henrys,hrww,0,28.88,2.85,ww,14.27,10.73,10.34,7.7,106.22,41.65,854.93,0.0,0.84,0.54,0.51,0.01,0.58,0.13,0.01,0.33,0.05,0.04,1.35,0.2,0.57,,,,56.11,1848.89,0.36,1.78,47.89009529890258,-110.5495413378507,2018-04-06,hrww,40
29,15.9754,11.6,henrys,hrww,0,30.92,2.64,ww,11.78,18.57,10.34,10.43,106.22,41.65,854.97,1.0,0.57,0.82,0.5,0.01,0.57,0.12,0.01,0.35,0.04,0.04,1.44,0.2,0.56,,,,56.11,1848.89,0.35,1.75,47.88998912890263,-110.54954084784652,2018-04-06,hrww,40
30,16.5407,11.8,henrys,hrww,0,25.14,2.76,ww,14.27,5.19,11.77,11.7,106.22,2.0,854.87,0.0,0.69,0.72,0.49,0.01,0.55,0.13,0.01,0.33,0.05,0.04,1.35,0.2,0.58,,,,56.11,1848.89,0.36,1.78,47.89015922321217,-110.54954071774145,2018-04-06,hrww,40
31,16.195,11.3,henrys,hrww,0,27.77,2.78,ww,14.27,8.64,10.34,9.11,106.22,2.0,854.93,0.0,0.84,0.54,0.51,0.01,0.58,0.13,0.01,0.33,0.05,0.04,1.35,0.2,0.57,,,,56.11,1848.89,0.36,1.78,47.89011657367252,-110.54954122783913,2018-04-06,hrww,40
32,20.0117,11.3,henrys,hrww,0,25.83,2.75,ww,14.27,6.75,10.34,10.84,106.22,2.0,854.93,0.0,0.84,0.54,0.51,0.01,0.58,0.13,0.01,0.33,0.05,0.04,1.35,0.2,0.57,,,,56.11,1848.89,0.36,1.78,47.8901375808273,-110.54954103777476,2018-04-06,hrww,40
33,13.6609,12.0,henrys,hrww,0,24.24,2.76,ww,12.68,5.53,11.86,7.15,106.22,19.47,855.13,0.0,1.0,0.09,0.51,0.01,0.59,0.12,0.01,0.36,0.05,0.04,1.51,0.2,0.56,,,,56.11,1848.89,0.35,1.71,47.889796166057494,-110.549542647811,2018-04-06,hrww,40
34,15.5036,11.8,henrys,hrww,0,30.59,2.56,ww,12.68,15.8,11.86,5.82,106.22,19.8,855.04,0.0,0.87,0.5,0.52,0.01,0.58,0.13,0.01,0.35,0.04,0.04,1.44,0.2,0.56,,,,56.11,1848.89,0.35,1.75,47.889903046057505,-110.54954099781519,2018-04-06,hrww,40
35,15.6261,11.9,henrys,hrww,0,28.47,2.59,ww,12.68,11.31,11.86,2.61,106.22,19.8,855.07,1.0,0.53,0.85,0.5,0.01,0.58,0.12,0.01,0.36,0.05,0.04,1.51,0.2,0.56,,,,56.11,1848.89,0.35,1.71,47.8898602784424,-110.54954151779178,2018-04-06,hrww,40
36,14.5803,12.0,henrys,hrww,0,25.53,2.8,ww,12.68,7.2,11.86,5.0,106.22,19.8,855.07,1.0,0.53,0.85,0.5,0.01,0.58,0.12,0.01,0.36,0.05,0.04,1.51,0.2,0.56,,,,56.11,1848.89,0.35,1.71,47.889817563212155,-110.54954229772802,2018-04-06,hrww,40
37,15.868,11.7,henrys,hrww,0,30.23,2.7,ww,12.68,20.44,11.86,10.34,106.22,19.8,855.04,0.0,0.87,0.5,0.52,0.01,0.58,0.13,0.01,0.35,0.04,0.04,1.44,0.2,0.56,,,,56.11,1848.89,0.35,1.75,47.88994613367249,-110.5495407678324,2018-04-06,hrww,40
38,14.6703,12.0,henrys,hrww,0,31.42,2.54,ww,12.68,13.54,11.86,3.83,106.22,19.8,855.07,1.0,0.53,0.85,0.5,0.01,0.58,0.12,0.01,0.36,0.05,0.04,1.51,0.2,0.56,,,,56.11,1848.89,0.35,1.71,47.889881690827295,-110.54954121776468,2018-04-06,hrww,40
39,17.1688,11.8,henrys,hrww,0,34.62,2.62,ww,12.68,18.1,11.86,8.02,106.22,19.8,855.04,0.0,0.87,0.5,0.52,0.01,0.58,0.13,0.01,0.35,0.04,0.04,1.44,0.2,0.56,,,,56.11,1848.89,0.35,1.75,47.8899244360575,-110.54954084781605,2018-04-06,hrww,40
